topic,url,index,ratings,total,snapshot,title
business,http://www.mortgage.com/refinancing_calculators.aspx,614,"0,0,0,0,1",1,/static/snapshots/l/url614.jpg,Citibank - Retail - Mortgage Refinance - Home Page
business,http://mortgage.chase.com/pages/refinance/rg_landing.jsp,615,"0,0,0,0,1",1,/static/snapshots/l/url615.jpg,Chase Mortgage Refinance Guide | Loan Refinance Checklist
business,http://www.personalhomeloanmortgages.com/mortgage-refinance/,616,"0,1,0,0,0",1,/static/snapshots/l/url616.jpg,Mortgage Refinance - Home Refinancing Rates and Second Mortgage Loans
business,http://www.economywatch.com/mortgage/mortgage-refinancing.html,617,"0,1,0,0,0",1,/static/snapshots/l/url617.jpg,Mortgage Refinancing | Economy Watch
business,http://moneywatch.bnet.com/topic/mortgage-refinancing/,618,"0,0,0,1,0",1,/static/snapshots/l/url618.jpg,Mortgage Refinancing - CBS News
business,http://www.mortgageloanplace.com/refinancing.html,619,"0,0,1,0,0",1,/static/snapshots/l/url619.jpg,"Why, When and How to Refinance at Best Rates. Free Quotes | Mortgage Loan Place"
business,http://www.mortgageguide101.com/mortgage-refinancing.aspx,620,"0,0,1,0,0",1,/static/snapshots/l/url620.jpg,Mortgage Refinancing | Home Buying Guide | MortgageGuide101.com
business,http://www.bills.com/mortgage-refinancing/,621,"0,1,0,0,0",1,/static/snapshots/l/url621.jpg,Mortgage Refinancing
business,http://www.sec.gov/investor/pubs/inwsmf.htm,622,"0,0,0,0,1",1,/static/snapshots/l/url622.jpg,Invest Wisely: Mutual Funds
business,http://mutualfunds.about.com/,623,"0,0,0,1,0",1,/static/snapshots/l/url623.jpg,"Mutual Funds - Understanding Mutual Funds, Mutual Fund Terms and Mutual Fund Investing"
business,http://en.wikipedia.org/wiki/Mutual_fund,624,"0,0,0,0,1",1,/static/snapshots/l/url624.jpg,"Mutual fund - Wikipedia, the free encyclopedia"
business,http://finance.yahoo.com/funds,625,"0,0,0,1,0",1,/static/snapshots/l/url625.jpg,"Mutual Funds Center - Yahoo! Finance - Screen, Analyze and Invest in Mutual Funds."
business,http://www.fool.com/investing/beginning/what-should-i-invest-in.aspx,626,"0,0,0,1,0",1,/static/snapshots/l/url626.jpg,Investing Options
business,http://stason.org/TULARC/finance/mutual-funds/17-What-do-mutual-funds-invest-in.html,627,"0,1,0,0,0",1,/static/snapshots/l/url627.jpg,17 What do mutual funds invest in?
business,http://beginnersinvest.about.com/cs/mutualfunds1/a/aa031501.htm,628,"0,0,0,1,0",1,/static/snapshots/l/url628.jpg,Mutual Funds 101
business,http://askville.amazon.com/mutual-funds-invest/AnswerViewer.do?requestId=28942770,629,"0,1,0,0,0",1,/static/snapshots/l/url629.jpg,"What are the best mutual funds to invest in right now, and why?"
business,http://www.essortment.com/all/howtoinvestmo_rguq.htm,630,"0,1,0,0,0",1,/static/snapshots/l/url630.jpg,How To Invest Money: Mutual Funds Or Stocks?
business,http://mutualfunds.about.com/od/mutualfundbasics/a/mutualfund.htm,631,"0,0,0,1,0",1,/static/snapshots/l/url631.jpg,Mutual Funds - What Are Mutual Funds?
business,http://www.ehow.com/how_2003626_international-mutual-funds.html,632,"0,1,0,0,0",1,/static/snapshots/l/url632.jpg,How to Invest in International Mutual Funds | eHow.com
business,http://www.rediff.com/money/2007/mar/30mfseries.htm,633,"0,0,1,0,0",1,/static/snapshots/l/url633.jpg,What are mutual funds? Where do they invest?
business,http://www.ehow.com/how_2006654_invest-vanguard-mutual.html,634,"0,1,0,0,0",1,/static/snapshots/l/url634.jpg,How to Invest in Vanguard Mutual Funds | eHow.com
business,http://www.invest.us/what-are-mutual-funds.html,635,"0,0,1,0,0",1,/static/snapshots/l/url635.jpg,What are mutual funds? How can you invest in mutual funds?
business,http://www.nodebtnosweat.com/howmutualfundswork.htm,636,"0,1,0,0,0",1,/static/snapshots/l/url636.jpg,"Benefits of Mutual Funds - Money Management, Investments and Investing"
business,http://articles.moneycentral.msn.com/Investing/MutualFunds/where-to-invest-your-money-in-2010.aspx,637,"0,0,0,1,0",1,/static/snapshots/l/url637.jpg,Best places to invest for 2010; mutual funds - MSN Money
business,http://www.retireearlyhomepage.com/portrisk.html,638,"1,0,0,0,0",1,/static/snapshots/l/url638.jpg,Should I invest in mutual funds or individual stocks and bonds ?
business,http://www.finweb.com/investing/the-best-mutual-funds-to-invest-in.html,639,"0,0,0,1,0",1,/static/snapshots/l/url639.jpg,The Best Mutual Funds to Invest In? - Financial Web
business,http://ezinearticles.com/?Who-Should-Invest-in-Mutual-Funds&id=2383340,640,"0,0,1,0,0",1,/static/snapshots/l/url640.jpg,Who Should Invest in Mutual Funds
computer_internet,http://www.pnb.com/PNBweb/MutualFunds_QA.aspx,641,"0,0,0,1,0",1,/static/snapshots/l/url641.jpg,404 - File Not Found
business,http://www.articlesbase.com/investing-articles/7-best-mutual-funds-for-2009-727548.html,642,"0,1,0,0,0",1,/static/snapshots/l/url642.jpg,Security Screen
business,http://www.raymondjames.com/mutual_funds.htm,643,"0,0,0,1,0",1,/static/snapshots/l/url643.jpg,Raymond James | Mutual Funds
business,http://www.rediff.com/getahead/2007/apr/19invest.htm,644,"0,0,1,0,0",1,/static/snapshots/l/url644.jpg,Good mutual funds to invest in
business,http://ezinearticles.com/?Are-Mutual-Funds-a-Good-Way-to-Invest-For-Your-Future?&id=1461954,645,"0,1,0,0,0",1,/static/snapshots/l/url645.jpg,Are Mutual Funds a Good Way to Invest For Your Future?
business,http://beginnersinvest.about.com/od/mutualfunds1/Mutual_Funds.htm,646,"0,0,0,1,0",1,/static/snapshots/l/url646.jpg,"Mutual Funds, ETF Funds, and Hedge Funds"
business,http://www.moneycontrol.com/mutualfundindia/,647,"0,0,0,1,0",1,/static/snapshots/l/url647.jpg,"Mutual Funds India: Mutual Funds Investment, Best Funds to Buy, Mutual Fund Performance, NAVs, Mutual Fund Calculator, Complete Guide to Mutual Funds, Mutual Funds/MF News"
business,http://money.cnn.com/magazines/moneymag/money101/lesson6/,648,"0,0,0,0,1",1,/static/snapshots/l/url648.jpg,"Investing in Mutual Funds - Money 101, Lesson 6 - Money Mag"
business,http://www.mint.com/invest/mutual-funds/,649,"0,0,0,1,0",1,/static/snapshots/l/url649.jpg,"Mint - Personal Finance, Budgeting, Money Management, Financial Management, Money Manager, Budget Planner, Free Budget Software, Online Banking"
business,http://goldprice.org/buying-gold/2007/04/should-i-invest-in-gold-funds.html,650,"0,0,1,0,0",1,/static/snapshots/l/url650.jpg,Buy Gold: Should I Invest in Gold Funds?
business,http://articles.moneycentral.msn.com/learn-how-to-invest/funds-101-what-is-a-mutual-fund.aspx,651,"0,0,0,1,0",1,/static/snapshots/l/url651.jpg,Funds 101: What is a mutual fund? - MSN Money - New Investor Center
business,http://www.fool.com/investing/etf/index.aspx,652,"0,0,0,1,0",1,/static/snapshots/l/url652.jpg,Exchange Traded Funds | Invest in ETFs
business,http://wiki.answers.com/Q/What_mutual_funds_invest_in_samsung,653,"0,1,0,0,0",1,/static/snapshots/l/url653.jpg,What mutual funds invest in samsung
business,http://www.bionomicfuel.com/what-are-green-mutual-funds/,654,"0,1,0,0,0",1,/static/snapshots/l/url654.jpg,What are Green Mutual Funds?
business,http://www.city-data.com/forum/investing/11989-what-hedge-funds.html,655,"1,0,0,0,0",1,/static/snapshots/l/url655.jpg,"What are Hedge Funds (mutual funds, invest, salaries, stocks) - stocks, bonds, mutual funds, trading, market, brokers... -  City-Data Forum"
business,http://www.eaglewing.com/why.html,656,"0,1,0,0,0",1,/static/snapshots/l/url656.jpg,Why Invest in Gold or Gold Mutual Funds? Analysis by EagleWing Research
business,http://wiki.answers.com/Q/What_is_the_best_mutual_fund_to_invest_in,657,"0,1,0,0,0",1,/static/snapshots/l/url657.jpg,What is the best mutual fund to invest in
business,http://www.investingblog.org/archives/128/what-mutual-funds-you-should-invest-in/,658,"0,1,0,0,0",1,/static/snapshots/l/url658.jpg,What mutual funds you should invest in
recreation,http://www.usatoday.com/money/autos/2009-07-27-cash-for-clunkers-list-changes_N.htm,659,"0,0,0,0,1",1,/static/snapshots/l/url659.jpg,Cash-for-clunkers auto eligibility list changed - USATODAY.com
culture_politics,http://cashmoneylife.com/2009/07/30/cash-for-clunkers-program-vehicle-eligibility/,660,"0,0,0,1,0",1,/static/snapshots/l/url660.jpg,Cash For Clunkers Program Vehicle Eligibility
business,http://environment.about.com/od/cashforclunkers/f/cash-for-clunkers-eligibility.htm,661,"0,0,0,1,0",1,/static/snapshots/l/url661.jpg,Cash for Clunkers Eligibility - Who is Eligible for the Cash for Clunkers Program?
business,http://www.autoblog.com/2009/06/25/ford-launches-cash-for-clunkers-eligibility-calculator/,662,"0,0,0,1,0",1,/static/snapshots/l/url662.jpg,Ford launches Cash-for-Clunkers eligibility calculator
culture_politics,http://www.walletblog.com/2009/07/cash-for-clunkers-eligibility-criteria/,663,"0,0,0,1,0",1,/static/snapshots/l/url663.jpg,Cash for Clunkers - Eligibility Criteria
recreation,http://usgovinfo.about.com/od/consumerawareness/a/clunkerlist.htm,664,"0,0,0,1,0",1,/static/snapshots/l/url664.jpg,Cash for Clunkers Car List - Determining Your Cash For Clunkers Eligibility
recreation,http://www.kbb.com/kbb/cash-for-clunkers/default.aspx,665,"0,0,0,0,1",1,/static/snapshots/l/url665.jpg,Official Kelley Blue Book New Car and Used Car Prices and Values
science_technology,http://en.wikipedia.org/wiki/Cash_for_Clunkers,666,"0,0,0,0,1",1,/static/snapshots/l/url666.jpg,"Car Allowance Rebate System - Wikipedia, the free encyclopedia"
business,http://www.cashforclunkers.org/,667,"0,0,0,1,0",1,/static/snapshots/l/url667.jpg,Cash for Clunkers
business,http://www.kensavage.com/archives/cash-for-clunkers-car-list/,668,"0,0,1,0,0",1,/static/snapshots/l/url668.jpg,Looking For the Cash for Clunkers List and Eligibility Criteria?
arts_entertainment,http://www.kbb.com/kbb/cash-for-clunkers/list.aspx,669,"0,0,0,0,1",1,/static/snapshots/l/url669.jpg,Cash For Clunkers List - Kelley Blue Book
recreation,http://www.examiner.com/x-2812-Road--Driver-Examiner~y2009m7d30-Check-the-cash-for-clunkers-eligibility-list-before-all-the-money-is-gone,670,"0,0,0,1,0",1,/static/snapshots/l/url670.jpg,Check the cash for clunkers eligibility list before all the money is gone - National Road &amp; Driver | Examiner.com
computer_internet,http://www.myride.com/content/CashForClunkers/index.cfm,671,"0,0,0,1,0",1,/static/snapshots/l/url671.jpg,"Used Cars, Used Cars for Sale | Autobytel.com"
recreation,http://www.fueleconomy.gov/feg/CarsSearchIntro.shtml,672,"0,0,0,0,1",1,/static/snapshots/l/url672.jpg,CARS - Car Allowance Rebate System
recreation,http://www.mahalo.com/ford-cash-for-clunkers,673,"0,0,0,1,0",1,/static/snapshots/l/url673.jpg,Ford Cash for Clunkers
business,http://consumereducation.suite101.com/article.cfm/cash_for_clunkers_eligible_cars_fueleconomygov,674,"0,0,0,1,0",1,/static/snapshots/l/url674.jpg,Cash for Clunkers Eligible Cars- Fueleconomy.gov | Suite101
business,http://www.nada.org/legislativeaffairs/economy-financial/cash-clunkers/,675,"0,0,0,1,0",1,/static/snapshots/l/url675.jpg,Page not found
recreation,http://www.cashforclunkersdealers.com/,676,"0,0,0,1,0",1,/static/snapshots/l/url676.jpg,Cash For Clunkers Dealers Arizona & Nevada - CARS Program Information
business,http://americanaffairs.suite101.com/article.cfm/cash_for_clunkers_info_for_participating_dealers,677,"0,0,0,1,0",1,/static/snapshots/l/url677.jpg,Cash for Clunkers Info for Participating Dealers | Suite101
arts_entertainment,http://environment.about.com/od/cashforclunkers/f/how-does-cash-for-clunkers-work.htm,678,"0,0,0,1,0",1,/static/snapshots/l/url678.jpg,Cash for Clunkers Details - How Does the Cash for Clunkers Program Work?
sports,http://www.autoblog.com/tag/CashForClunkers/,679,"0,0,0,1,0",1,/static/snapshots/l/url679.jpg,CashForClunkers News - Autoblog
business,http://www.huffingtonpost.com/ashley-rindsberg/dealers-bail-out-cash-for_b_250549.html,680,"0,0,0,0,1",1,/static/snapshots/l/url680.jpg,Ashley Rindsberg: Dealers Bail Out Cash for Clunkers
business,http://personalmoneystore.com/moneyblog/2009/07/30/cash-for-clunkers-list/,681,"0,0,1,0,0",1,/static/snapshots/l/url681.jpg,Cash For Clunkers List | What the EPA Made Ineligible
recreation,http://www.cashforclunkersfl.com/,682,"0,0,0,1,0",1,/static/snapshots/l/url682.jpg,
business,http://blog.taragana.com/n/fuel-economy-review-alters-eligibility-of-164-trade-in-vehicles-in-cash-for-clunkers-program-124299/,683,"0,0,1,0,0",1,/static/snapshots/l/url683.jpg,Fuel-economy review alters eligibility of 164 trade-in vehicles in &#8216;cash for clunkers&#8217; program
business,http://www.msnbc.msn.com/id/30325553/,684,"0,0,0,0,1",1,/static/snapshots/l/url684.jpg,‘Cash for clunkers’ plan draws fire  - Business - Autos - The Driver Seat | NBC News
science_technology,http://www.sltrib.com/business/ci_12939842,685,"0,0,0,1,0",1,/static/snapshots/l/url685.jpg,"Utah Local News - Salt Lake City News, Sports, Archive - The Salt Lake Tribune"
recreation,http://www.fueleconomy.gov/feg/cars.shtml,686,"0,0,0,0,1",1,/static/snapshots/l/url686.jpg,Car Allowance Rebate System
arts_entertainment,http://factcheck.org/2009/08/palin-vs-obama-death-panels/,687,"0,0,0,0,1",1,/static/snapshots/l/url687.jpg,FactCheck.org : Palin vs. Obama: Death Panels
arts_entertainment,http://michellemalkin.com/2009/08/09/death-panels-what-death-panels-oh-those-death-panels/,688,"0,0,1,0,0",1,/static/snapshots/l/url688.jpg,"Michelle Malkin  &raquo; Death panels? What death panels? Oh, those death panels"
culture_politics,http://www.huffingtonpost.com/2009/08/07/palin-obamas-death-panel_n_254399.html,689,"0,0,0,1,0",1,/static/snapshots/l/url689.jpg,"Palin: Obama's ""Death Panel"" Could Kill My Down Syndrome Baby"
health,http://www.salon.com/news/feature/2009/08/11/denial_of_care/,690,"0,0,1,0,0",1,/static/snapshots/l/url690.jpg,The &#8220;death panels&#8221; are already here - Salon.com
arts_entertainment,http://en.wikipedia.org/wiki/Death_panels,691,"0,0,0,0,1",1,/static/snapshots/l/url691.jpg,"Death panel - Wikipedia, the free encyclopedia"
culture_politics,http://abcnews.go.com/Politics/story?id=8298267&page=1,692,"0,0,0,1,0",1,/static/snapshots/l/url692.jpg,ABC News Reality Check: No Such Thing as Health Care 'Death Panels' - ABC News
culture_politics,http://www.facebook.com/note.php?note_id=113851103434,693,"0,0,1,0,0",1,/static/snapshots/l/url693.jpg,Statement on the Current Health Care Debate | Facebook
recreation,http://blogs.reuters.com/oddly-enough/2010/06/15/its-quiet-the-death-panel-must-be-reloading/,694,"0,0,1,0,0",1,/static/snapshots/l/url694.jpg,"It&#8217;s quiet, the Death Panel must be reloading | Oddly Enough Blog"
arts_entertainment,http://www.colbertnation.com/the-colbert-report-videos/240815/august-10-2009/death-panels,695,"0,1,0,0,0",1,/static/snapshots/l/url695.jpg,Death Panels -  The Colbert Report - 2009-10-08 - Video Clip | Comedy Central
arts_entertainment,http://andrewsullivan.theatlantic.com/the_daily_dish/2009/08/palinapproved-death-panels.html,696,"0,0,1,0,0",1,/static/snapshots/l/url696.jpg,Death Panels Without the Panels - The Daily Dish - The Atlantic
culture_politics,http://tpmdc.talkingpointsmemo.com/death-panels/,697,"0,0,1,0,0",1,/static/snapshots/l/url697.jpg,Death Panels | TPMDC
arts_entertainment,http://www.facebook.com/note.php?note_id=116471698434,698,"0,0,1,0,0",1,/static/snapshots/l/url698.jpg,Concerning the &quot;Death Panels&quot; | Facebook
arts_entertainment,http://www.washingtonpost.com/wp-dyn/content/article/2009/08/24/AR2009082400996.html,699,"0,0,0,0,1",1,/static/snapshots/l/url699.jpg,Howard Kurtz - Death Panels Smite Journalism
culture_politics,http://www.telegraph.co.uk/news/worldnews/northamerica/usa/6029697/Barack-Obamas-death-panels-dropped.html,700,"0,0,0,1,0",1,/static/snapshots/l/url700.jpg,Barack Obama's 'death panels' dropped  - Telegraph
culture_politics,http://www.politico.com/news/stories/0809/26078.html,701,"0,0,0,1,0",1,/static/snapshots/l/url701.jpg,Sarah Palin doubles down on 'death panels' - Andy Barr - POLITICO.com
culture_politics,http://www.washingtontimes.com/news/2009/aug/19/death-panels-exist-already/,702,"0,0,0,1,0",1,/static/snapshots/l/url702.jpg,&#39;Death panels&#39; exist already - Washington Times
culture_politics,http://www.huffingtonpost.com/2009/08/12/grassley-endorses-death-p_n_257677.html,703,"0,0,0,1,0",1,/static/snapshots/l/url703.jpg,"Grassley Endorses ""Death Panel"" Rumor: ""You Have Every Right To Fear"""
culture_politics,http://mediamatters.org/research/200908150001,704,"0,0,0,1,0",1,/static/snapshots/l/url704.jpg,REPORT: The media have debunked the death panels -- more than 40 times over | Research | Media Matters for America
arts_entertainment,http://en.wiktionary.org/wiki/death_panel,705,"0,0,0,1,0",1,/static/snapshots/l/url705.jpg,death panel - Wiktionary
arts_entertainment,http://swampland.blogs.time.com/2009/08/12/death-panels/,706,"0,0,0,0,1",1,/static/snapshots/l/url706.jpg,Death Panels | TIME.com
culture_politics,http://www.funnyordie.com/videos/e357e52d41/death-panel-advisors,707,"1,0,0,0,0",1,/static/snapshots/l/url707.jpg,"Death Panel Advisors from Funny Or Die, Dustin Bowser, Antonio Scarlata, Brandon Johnson, and Kat Bardot"
arts_entertainment,http://blogs.abcnews.com/johnstossel/2009/08/death-panels.html,708,"0,0,0,1,0",1,/static/snapshots/l/url708.jpg,ABC News Blogs & Posts – ABC News
culture_politics,http://articles.latimes.com/2009/aug/14/nation/na-health-end-of-life14,709,"0,0,0,1,0",1,/static/snapshots/l/url709.jpg,Senate committee scraps healthcare provision that gave rise to 'death panel' claims - Los Angeles Times
health,http://www.washingtontimes.com/news/2009/sep/25/death-panels-by-proxy/,710,"0,0,0,1,0",1,/static/snapshots/l/url710.jpg,EDITORIAL: Death panels by proxy - Washington Times
