Topic,Query,Result Rank,URL,Likert Rating - Microsoft,Likert Rating - EPFL
Personal Finance,what mutual funds to invest in?,25,http://www.rediff.com/getahead/2007/apr/19invest.htm,3,
Personal Finance,what mutual funds to invest in?,26,http://ezinearticles.com/?Are-Mutual-Funds-a-Good-Way-to-Invest-For-Your-Future?&id=1461954,2,
Personal Finance,what mutual funds to invest in?,27,http://beginnersinvest.about.com/od/mutualfunds1/Mutual_Funds.htm,4,
Personal Finance,what mutual funds to invest in?,28,http://www.moneycontrol.com/mutualfundindia/,4,
Personal Finance,what mutual funds to invest in?,29,http://money.cnn.com/magazines/moneymag/money101/lesson6/,5,
Personal Finance,what mutual funds to invest in?,30,http://www.mint.com/invest/mutual-funds/,4,
Personal Finance,what mutual funds to invest in?,31,http://goldprice.org/buying-gold/2007/04/should-i-invest-in-gold-funds.html,3,
Personal Finance,what mutual funds to invest in?,32,http://articles.moneycentral.msn.com/learn-how-to-invest/funds-101-what-is-a-mutual-fund.aspx,4,
Personal Finance,what mutual funds to invest in?,33,http://www.fool.com/investing/etf/index.aspx,4,
Personal Finance,what mutual funds to invest in?,34,http://wiki.answers.com/Q/What_mutual_funds_invest_in_samsung,2,
Personal Finance,what mutual funds to invest in?,35,http://www.bionomicfuel.com/what-are-green-mutual-funds/,2,
Personal Finance,what mutual funds to invest in?,36,http://www.city-data.com/forum/investing/11989-what-hedge-funds.html,1,
Personal Finance,what mutual funds to invest in?,37,http://www.buzzle.com/articles/know-before-invest-mutual-funds.html,2,
Personal Finance,what mutual funds to invest in?,38,http://www.eaglewing.com/why.html,2,
Personal Finance,what mutual funds to invest in?,39,http://wiki.answers.com/Q/What_is_the_best_mutual_fund_to_invest_in,2,
Personal Finance,what mutual funds to invest in?,40,http://www.investingblog.org/archives/128/what-mutual-funds-you-should-invest-in/,2,
Politics,cash for clunkers eligibility,1,http://www.usatoday.com/money/autos/2009-07-27-cash-for-clunkers-list-changes_N.htm,5,
Politics,cash for clunkers eligibility,2,http://www.edmunds.com/calculators/clunker.html,4,
Politics,cash for clunkers eligibility,3,http://cashmoneylife.com/2009/07/30/cash-for-clunkers-program-vehicle-eligibility/,4,
Politics,cash for clunkers eligibility,4,http://environment.about.com/od/cashforclunkers/f/cash-for-clunkers-eligibility.htm,4,
Politics,cash for clunkers eligibility,5,http://www.autoblog.com/2009/06/25/ford-launches-cash-for-clunkers-eligibility-calculator/,4,
Politics,cash for clunkers eligibility,6,http://www.walletblog.com/2009/07/cash-for-clunkers-eligibility-criteria/,4,
Politics,cash for clunkers eligibility,7,http://www.edmunds.com/cash-for-clunkers/eligible-vehicles.html,4,
Politics,cash for clunkers eligibility,8,http://usgovinfo.about.com/od/consumerawareness/a/clunkerlist.htm,4,
Politics,cash for clunkers eligibility,9,http://www.kbb.com/kbb/cash-for-clunkers/default.aspx,5,
Politics,cash for clunkers eligibility,10,http://www.nada.org/NR/rdonlyres/7B1AD879-F2A7-49E2-B967-78BEE7C7C5E1/0/NADACashForClunkersChart061909.pdf,4,
Politics,cash for clunkers eligibility,11,http://en.wikipedia.org/wiki/Cash_for_Clunkers,5,
Politics,cash for clunkers eligibility,12,http://www.cashforclunkers.org/,4,
Politics,cash for clunkers eligibility,13,http://indianacashforclunkers.com/,3,
Politics,cash for clunkers eligibility,14,http://www.cars.gov/faq,5,
Politics,cash for clunkers eligibility,15,http://www.cars.gov/,5,
Politics,cash for clunkers eligibility,16,http://www.kensavage.com/archives/cash-for-clunkers-car-list/,3,
Politics,cash for clunkers eligibility,17,http://www.kbb.com/kbb/cash-for-clunkers/list.aspx,5,
Politics,cash for clunkers eligibility,18,http://www.examiner.com/x-2812-Road--Driver-Examiner~y2009m7d30-Check-the-cash-for-clunkers-eligibility-list-before-all-the-money-is-gone,4,
Politics,cash for clunkers eligibility,19,http://www.myride.com/content/CashForClunkers/index.cfm,4,
Politics,cash for clunkers eligibility,20,http://cashforclunkersplan.net/,4,
Politics,cash for clunkers eligibility,21,http://www.fueleconomy.gov/feg/CarsSearchIntro.shtml,5,
Politics,cash for clunkers eligibility,22,http://www.mahalo.com/ford-cash-for-clunkers,4,
Politics,cash for clunkers eligibility,23,http://consumereducation.suite101.com/article.cfm/cash_for_clunkers_eligible_cars_fueleconomygov,4,
Politics,cash for clunkers eligibility,24,http://www.nada.org/legislativeaffairs/economy-financial/cash-clunkers/,4,
Politics,cash for clunkers eligibility,25,http://pittsburghcashforclunkers.com/,3,
Politics,cash for clunkers eligibility,26,http://www.vehix.com/articles/cash-for-clunkers/cash-for-clunkers---minivans/,4,
Politics,cash for clunkers eligibility,27,http://www.cashforclunkersdealers.com/,4,
Politics,cash for clunkers eligibility,28,http://americanaffairs.suite101.com/article.cfm/cash_for_clunkers_info_for_participating_dealers,4,
Politics,cash for clunkers eligibility,29,http://www.cashforclunkerslv.com/,3,
Politics,cash for clunkers eligibility,30,http://environment.about.com/od/cashforclunkers/f/how-does-cash-for-clunkers-work.htm,4,
Politics,cash for clunkers eligibility,31,http://www.autoblog.com/tag/CashForClunkers/,4,
Politics,cash for clunkers eligibility,32,http://www.huffingtonpost.com/ashley-rindsberg/dealers-bail-out-cash-for_b_250549.html,5,
Politics,cash for clunkers eligibility,33,http://www.mustangblogger.com/node/191,4,
Politics,cash for clunkers eligibility,34,http://personalmoneystore.com/moneyblog/2009/07/30/cash-for-clunkers-list/,3,
Politics,cash for clunkers eligibility,35,http://www.cashforclunkersfl.com/,4,
Politics,cash for clunkers eligibility,36,http://blog.taragana.com/n/fuel-economy-review-alters-eligibility-of-164-trade-in-vehicles-in-cash-for-clunkers-program-124299/,3,
Politics,cash for clunkers eligibility,37,http://www.msnbc.msn.com/id/30325553/,5,
Politics,cash for clunkers eligibility,38,http://www.sltrib.com/business/ci_12939842,4,
Politics,cash for clunkers eligibility,39,http://cash-for-clunkers-details.com/,3,
Politics,cash for clunkers eligibility,40,http://www.fueleconomy.gov/feg/cars.shtml,5,
Politics,Death Panels,1,http://factcheck.org/2009/08/palin-vs-obama-death-panels/,5,
Politics,Death Panels,2,http://michellemalkin.com/2009/08/09/death-panels-what-death-panels-oh-those-death-panels/,3,
Politics,Death Panels,3,http://news.yahoo.com/s/politico/20090813/pl_politico/26078,4,
Politics,Death Panels,4,http://www.huffingtonpost.com/2009/08/07/palin-obamas-death-panel_n_254399.html,4,
Politics,Death Panels,5,http://www.salon.com/news/feature/2009/08/11/denial_of_care/,3,
Politics,Death Panels,6,http://en.wikipedia.org/wiki/Death_panels,5,
Politics,Death Panels,7,http://abcnews.go.com/Politics/story?id=8298267&page=1,4,
Politics,Death Panels,8,http://www.facebook.com/note.php?note_id=113851103434,3,
Politics,Death Panels,9,http://blogs.reuters.com/oddly-enough/2010/06/15/its-quiet-the-death-panel-must-be-reloading/,3,
Politics,Death Panels,10,http://www.colbertnation.com/the-colbert-report-videos/240815/august-10-2009/death-panels,2,
Politics,Death Panels,11,http://andrewsullivan.theatlantic.com/the_daily_dish/2009/08/palinapproved-death-panels.html,3,
Politics,Death Panels,12,http://tpmdc.talkingpointsmemo.com/death-panels/,3,
Politics,Death Panels,13,http://www.facebook.com/note.php?note_id=116471698434,3,
Politics,Death Panels,14,http://www.washingtonpost.com/wp-dyn/content/article/2009/08/24/AR2009082400996.html,5,
Politics,Death Panels,15,http://blogs.abcnews.com/politicalpunch/2009/08/palin-paints-picture-of-obama-death-panel-giving-thumbs-down-to-trig.html,3,
Politics,Death Panels,16,http://www.telegraph.co.uk/news/worldnews/northamerica/usa/6029697/Barack-Obamas-death-panels-dropped.html,4,
Politics,Death Panels,17,http://www.politico.com/news/stories/0809/26078.html,4,
Politics,Death Panels,18,http://www.washingtontimes.com/news/2009/aug/19/death-panels-exist-already/,4,
Politics,Death Panels,19,http://www.huffingtonpost.com/2009/08/12/grassley-endorses-death-p_n_257677.html,4,
Politics,Death Panels,20,http://mediamatters.org/research/200908150001,4,
Politics,Death Panels,21,http://en.wiktionary.org/wiki/death_panel,4,
Politics,Death Panels,22,http://swampland.blogs.time.com/2009/08/12/death-panels/,5,
Politics,Death Panels,23,http://www.funnyordie.com/videos/e357e52d41/death-panel-advisors,1,
Politics,Death Panels,24,http://tpmdc.talkingpointsmemo.com/2009/08/palin-obamas-death-panel-could-kill-my-down-syndrome-baby.php,4,
Politics,Death Panels,25,http://blogs.abcnews.com/johnstossel/2009/08/death-panels.html,4,
Politics,Death Panels,26,http://articles.latimes.com/2009/aug/14/nation/na-health-end-of-life14,4,
Politics,Death Panels,27,http://www.washingtontimes.com/news/2009/sep/25/death-panels-by-proxy/,4,
Politics,Death Panels,28,http://spectator.org/archives/2009/08/24/death-panels-by-proxy2,3,
Politics,Death Panels,29,http://www.foxnews.com/topics/politics/healthcare/death-panels.htm,3,
Politics,Death Panels,30,http://www.americanthinker.com/2009/08/death_panel_is_not_in_the_bill.html,3,
Politics,Death Panels,31,http://deathpanels.org/,1,
Politics,Death Panels,32,http://www.infowars.com/concerning-the-death-panels/,3,
Politics,Death Panels,33,http://www.funnyordie.com/videos/cc6be6bcea/death-panels-are-real-part-2,1,
Politics,Death Panels,34,http://www.observer.com/4866/real-death-panels,3,
Politics,Death Panels,35,http://abcnews.go.com/Health/Wellness/story?id=8295708&page=1,4,
Politics,Death Panels,36,http://www.telegraph.co.uk/health/healthnews/6127514/Sentenced-to-death-on-the-NHS.html,4,
Politics,Death Panels,37,http://www.cbsnews.com/8301-503544_162-5234477-503544.html,4,
Politics,Death Panels,38,http://www.mediaite.com/online/goodbye-angry-mob-hello-death-panels/,3,
Politics,Death Panels,39,http://www.lifesitenews.com/ldn/2009/oct/09103018.html,3,
Politics,Death Panels,40,http://blogs.wsj.com/washwire/2009/08/20/health-debate-bounces-from-death-panels-to-death-card/,3,
Politics,Iran election rigged,1,http://www.npr.org/templates/story/story.php?storyId=105394802,5,
Politics,Iran election rigged,2,"http://en.wikipedia.org/wiki/Iranian_presidential_election,_2009",5,
Politics,Iran election rigged,3,http://www.csmonitor.com/World/Middle-East/2009/0617/p06s01-wome.html,4,
Politics,Iran election rigged,4,"http://www.foxnews.com/story/0,2933,525926,00.html",4,
Politics,Iran election rigged,5,http://www.washingtontimes.com/news/2009/jun/16/mccain-believes-iran-election-was-rigged/,4,
Politics,Iran election rigged,6,http://www.guardian.co.uk/commentisfree/2010/jun/06/iran-election-opposition,3,
Politics,Iran election rigged,7,http://www.oilempire.us/elections.html,2,
Politics,Iran election rigged,8,http://www.cnn.com/2009/WORLD/meast/06/15/iran.elections.qa/,5,
Politics,Iran election rigged,9,http://www.telegraph.co.uk/news/worldnews/middleeast/iran/5526721/Iran-elections-revolt-as-crowds-protest-at-Mahmoud-Ahmadinejads-rigged-victory.html,5,
Politics,Iran election rigged,10,http://twitter.com/IranRiggedElect,3,
Politics,Iran election rigged,11,http://www.spokesman.com/stories/2009/jun/17/top-iran-cleric-election-rigged/,4,
Politics,Iran election rigged,12,http://www.msnbc.msn.com/id/31440649/ns/world_news-mideastn_africa/,4,
Politics,Iran election rigged,13,http://loft965.com/2009/06/17/picture-that-proves-iran-election-rigging/,3,
Politics,Iran election rigged,14,"http://www.time.com/time/specials/packages/article/0,28804,1904645_1904644,00.html",4,
Politics,Iran election rigged,15,http://gryphonastrology.com/blog/2009/06/21/astrology-of-the-iran-election-rigged-or-written-in-the-stars/,1,
Politics,Iran election rigged,16,http://www.guardian.co.uk/world/2009/jun/11/iran-president-election-mahmoud-ahmadinejad,4,
Politics,Iran election rigged,17,http://www.dissectednews.com/2010/05/who-really-won-the-disputed-iran-election.html,3,
Politics,Iran election rigged,18,http://www.rottengods.com/2010/05/iran-election-was-not-rigged.html,2,
Politics,Iran election rigged,19,http://iranriggedelect.blogspot.com/2009/07/what-went-wrong.html,1,
Politics,Iran election rigged,20,http://iranriggedelect.blogspot.com/2009/06/stay-strong.html,1,
Politics,Iran election rigged,21,http://www.nowpublic.com/world/iran-elections-2009-voter-fraud-rigged-results-mixed-reports,3,
Politics,Iran election rigged,22,http://www.fivethirtyeight.com/2009/06/statistical-evidence-does-not-prove.html,4,
Politics,Iran election rigged,23,http://en.wikipedia.org/wiki/2009_Iranian_election_protests,5,
Politics,Iran election rigged,24,http://blog.taragana.com/n/do-you-think-iran-election-was-rigged-87980/,3,
Politics,Iran election rigged,25,http://www.washingtonpost.com/wp-dyn/content/article/2009/06/20/AR2009062000004.html?1,5,
Politics,Iran election rigged,26,"http://www.foxnews.com/story/0,2933,526220,00.html",4,
Politics,Iran election rigged,27,http://gryphonastrology.com/blog/tag/iran-election/,1,
Politics,Iran election rigged,28,http://www.philly.com/inquirer/opinion/95709014.html,4,
Politics,Iran election rigged,29,http://www.realclearworld.com/articles/2010/06/09/one_year_after_a_rigged_election_irans_introverted_politics_99007.html,4,
Politics,Iran election rigged,30,http://www.modernghana.com/news/222962/1/khamenei-iran-election-not-rigged-ap.html,4,
Politics,Iran election rigged,31,http://www.juancole.com/2009/06/stealing-iranian-election.html,3,
Politics,Iran election rigged,32,http://voices.washingtonpost.com/comic-riffs/2009/06/thursday_post_1_1.html,4,
Politics,Iran election rigged,33,http://iran.whyweprotest.net/news-current-events/2767-mp-alikhani-vocally-calls-election-rigged-parliament.html,2,
Politics,Iran election rigged,34,http://www.boston.com/bigpicture/2009/06/irans_disputed_election.html,4,
Politics,Iran election rigged,35,http://wiki.answers.com/Q/Was_Iran%27s_election_rigged,2,
Politics,Iran election rigged,36,http://www.sfgate.com/cgi-bin/blogs/abraham/detail?entry_id=41732,3,
Politics,Iran election rigged,37,http://www.timepolls.com/hppolls/archive/poll_results_385.html,4,
Politics,Iran election rigged,38,http://blogs.discovermagazine.com/discoblog/2009/06/22/can-number-crunching-reveal-whether-irans-election-was-rigged/,5,
Politics,Iran election rigged,39,http://www.jihadwatch.org/2009/06/obama-will-keep-trying-to-appease-iran-despite-rigged-election.html,3,
Politics,Iran election rigged,40,http://www.pri.org/world/middle-east/election-protests-iran-clerics1437.html,5,
Politics,Obama birthplace,1,http://snopes.com/politics/obama/citizen.asp,5,
Politics,Obama birthplace,2,http://answers.yahoo.com/question/index?qid=20080612190225AAYpYPw,3,
Politics,Obama birthplace,3,http://www.obamaconspiracy.org/2009/02/kenyan-newspaper-identifies-obama-birthplace/,1,
Politics,Obama birthplace,4,http://nicedeb.wordpress.com/2008/11/21/kenyan-ambassador-obamas-birthplace-already-well-known-in-kenya/,2,
Politics,Obama birthplace,5,http://www.conservapedia.com/Barack_Obama_birthplace_controversy,1,
Politics,Obama birthplace,6,http://www.npr.org/templates/story/story.php?storyId=111194869&ps=cprs,5,
Politics,Obama birthplace,7,http://www.infoplease.com/biography/var/barackobama.html,4,
Politics,Obama birthplace,8,http://en.wikipedia.org/wiki/Barack_Obama,5,
Politics,Obama birthplace,9,http://www.cbsnews.com/stories/2009/07/28/politics/main5193109.shtml,5,
Politics,Obama birthplace,10,http://blog.mlive.com/readreact/2008/11/obama_does_not_have_to_give_su.html,3,
Politics,Obama birthplace,11,http://www.politico.com/news/stories/0709/25245.html,4,
Politics,Obama birthplace,12,http://www.danielpipes.org/comments/117804,2,
Politics,Obama birthplace,13,http://rinowatch.blogspot.com/2008/08/barack-hussein-obamas-birthplace.html,1,
Politics,Obama birthplace,14,http://www.wnd.com/index.php?fa=PAGE.view&pageId=78931,1,
Politics,Obama birthplace,15,http://www.youtube.com/watch?v=YBdUvLzdH_M,1,
Politics,Obama birthplace,16,http://www.wnd.com/index.php?fa=PAGE.view&pageId=103940,3,
